fasId,fasFacility_ID,fasService_ID
1863,11409,4
1864,11411,13
1865,11411,5
1866,11411,12
1867,11411,17
1868,11411,4
1869,11412,12
1870,11412,4
1871,11413,5
1872,11414,5
1873,11415,12
1874,11415,17
1875,11415,4
1876,11417,5
1877,11417,12
1878,11417,4
1879,11418,5
1880,11418,12
1881,11418,4
1882,11420,12
1883,11420,17
1884,11423,5
1885,11423,4
1886,11424,5
1887,11425,5
1888,11425,12
1889,11425,17
1890,11425,4
1891,11426,5
1892,11427,5
1893,11428,5
1894,11429,5
1895,11430,5
1896,11430,12
1897,11430,4
1898,11432,13
1899,11432,5
1900,11432,12
1901,11432,17
1902,11432,4
1903,11433,5
1904,11433,12
1905,11433,4
1906,11434,13
1907,11434,5
1908,11434,12
1909,11434,17
1910,11434,4
1911,11437,5
1912,11437,4
1913,11438,5
1914,11440,5
1915,11440,4
1916,11441,12
1917,11441,17
1918,11442,5
1919,11443,5
1920,11444,5
1921,11444,12
1922,11444,4
1923,11445,5
1924,11445,12
1925,11446,5
1926,11446,12
1927,11446,4
1928,11447,5
1929,11447,12
1930,11447,4
1931,11448,12
1932,11448,4
1933,11449,5
1934,11450,5
1935,11451,12
1936,11451,17
1937,11451,4
1938,11452,5
1939,11452,12
1940,11452,4
1941,11453,5
1942,11453,12
1943,11453,4
1944,11454,5
1945,11454,12
1946,11454,4
1947,11455,12
1948,11455,17
1949,11455,4
1950,11456,5
1951,11456,12
1952,11456,4
1953,11457,12
1954,11457,17
1955,11457,4
1956,11458,12
1957,11458,17
1958,11459,5
1959,11459,4
1960,11461,13
1961,11461,5
1962,11461,12
1963,11461,4
1964,11463,12
1965,11463,17
1966,11463,4
1967,11464,4
1968,11466,5
1969,11466,12
1970,11466,4
1971,11467,12
1972,11467,4
1973,11468,5
1974,11468,12
1975,11468,17
1976,11469,12
1977,11469,17
1978,11469,4
1979,11470,5
1980,11470,12
1981,11470,4
1982,11471,5
1983,11472,13
1984,11472,5
1985,11472,12
1986,11472,17
1987,11472,4
1988,11473,4
1989,11474,13
1990,11474,5
1991,11474,12
1992,11474,17
1993,11474,4
1994,11475,5
1995,11475,12
1996,11476,5
1997,11476,12
1998,11476,4
1999,11477,5
2000,11477,12
2001,11477,4
2002,11478,12
2003,11478,17
2004,11478,4
2005,11479,4
2006,11480,13
2007,11480,5
2008,11480,12
2009,11480,17
2010,11480,4
2011,11481,5
2012,11481,12
2013,11481,4
2014,11482,5
2015,11483,5
2016,11483,12
2017,11483,4
2018,11484,13
2019,11484,5
2020,11484,12
2021,11484,4
2022,11487,5
2023,11488,12
2024,11488,17
2025,11488,4
2026,11489,5
2027,11489,12
2028,11489,17
2029,11489,4
2030,11490,12
2031,11490,17
2032,11490,4
2033,11491,5
2034,11491,12
2035,11491,4
2036,11492,5
2037,11492,17
2038,11492,4
2039,11494,5
2040,11495,5
2041,11495,12
2042,11495,4
2043,11496,5
2044,11496,12
2045,11496,4
2046,11497,5
2047,11497,12
2048,11497,4
2049,11498,5
2050,11498,12
2051,11498,4
2052,11499,13
2053,11499,5
2054,11499,12
2055,11499,4
2056,11507,13
2057,11507,5
2058,11507,12
2059,11507,17
2060,11507,4
2061,11508,12
2062,11508,17
2063,11508,4
2064,11509,12
2065,11509,17
2066,11510,12
2067,11510,17
2068,11511,5
2069,11512,13
2070,11512,5
2071,11512,12
2072,11512,17
2073,11512,4
2074,11514,5
2075,11515,5
2076,11515,17
2077,11516,5
2078,11517,5
2079,11517,12
2080,11517,4
2081,11519,17
2082,11520,13
2083,11520,12
2084,11520,4
2085,11522,13
2086,11522,5
2087,11522,12
2088,11522,4
2089,11523,5
2090,11523,4
2091,11525,5
2092,11525,12
2093,11525,4
2094,11526,13
2095,11526,5
2096,11526,12
2097,11526,4
2098,11527,4
2099,11528,5
2100,11528,4
2101,11531,4
2102,11532,5
2103,11532,12
2104,11532,4
2105,11533,13
2106,11533,5
2107,11533,12
2108,11533,4
2109,11534,5
2110,11534,4
2111,11536,5
2112,11536,12
2113,11536,4
2114,11537,13
2115,11537,5
2116,11537,12
2117,11537,4
2118,11538,13
2119,11538,5
2120,11538,12
2121,11538,4
2122,11539,17
2123,11540,5
2124,11541,5
2125,11541,12
2126,11541,4
2127,11542,5
2128,11542,4
2129,11543,5
2130,11543,12
2131,11543,4
2132,11544,13
2133,11544,5
2134,11544,12
2135,11544,4
2136,11545,4
2137,11547,13
2138,11547,5
2139,11547,12
2140,11547,4
2141,11548,5
2142,11548,4
2143,11549,12
2144,11549,17
2145,11549,4
2146,11551,5
2147,11551,17
2148,11552,12
2149,11552,17
2150,11552,4
2151,11553,13
2152,11553,5
2153,11553,12
2154,11553,4
2155,11555,13
2156,11555,5
2157,11555,12
2158,11555,17
2159,11555,4
2160,11556,4
2161,11558,13
2162,11558,5
2163,11558,12
2164,11558,4
2165,11559,13
2166,11559,5
2167,11559,12
2168,11559,4
2169,11561,12
2170,11561,17
2171,11561,4
2172,11562,13
2173,11562,5
2174,11562,12
2175,11562,4
2176,11563,13
2177,11563,5
2178,11563,12
2179,11563,4
2180,11565,12
2181,11565,4
2182,11566,13
2183,11566,5
2184,11566,12
2185,11566,17
2186,11566,4
2187,11567,5
2188,11567,4
2189,11568,5
2190,11569,5
2191,11569,12
2192,11569,4
2193,11570,13
2194,11570,5
2195,11570,12
2196,11570,17
2197,11570,4
2198,11571,5
2199,11571,12
2200,11571,4
2201,11572,12
2202,11572,17
2203,11572,4
2204,11573,4
2205,11574,4
2206,11576,12
2207,11576,17
2208,11576,4
2209,11577,5
2210,11577,12
2211,11577,4
2212,11578,5
2213,11578,4
2214,11579,5
2215,11579,4
2216,11580,13
2217,11580,5
2218,11580,12
2219,11580,4
2220,11581,5
2221,11581,12
2222,11581,4
2223,11582,5
2224,11582,4
2225,11585,13
2226,11585,12
2227,11585,4
2228,11586,5
2229,11586,12
2230,11586,4
2231,11587,5
2232,11587,12
2233,11587,4
2234,11588,5
2235,11588,4
2236,11589,12
2237,11589,17
2238,11589,4
2239,11590,5
2240,11590,12
2241,11590,4
2242,11591,12
2243,11591,17
2244,11593,13
2245,11593,5
2246,11593,12
2247,11593,4
2248,11595,5
2249,11597,5
2250,11598,12
2251,11598,17
2252,11600,13
2253,11600,12
2254,11600,17
2255,11600,4
2256,11601,5
2257,11601,12
2258,11601,4
2259,11602,12
2260,11602,17
2261,11603,12
2262,11603,17
2263,11603,4
2264,11605,12
2265,11605,17
2266,11606,5
2267,11607,4
2268,11610,5
2269,11610,12
2270,11610,4
2271,11611,5
2272,11612,5
2273,11613,5
2274,11613,4
2275,11616,5
2276,11616,4
2277,11618,5
2278,11618,12
2279,11618,4
2280,11620,5
2281,11622,5
2282,11623,5
2283,11624,5
2284,11624,12
2285,11624,4
2286,11625,5
2287,11625,12
2288,11625,4
2289,11626,5
2290,11626,12
2291,11626,4
2292,11627,4
2293,11628,5
2294,11629,5
2295,11629,12
2296,11629,4
2297,11630,5
2298,11630,12
2299,11630,4
2300,11631,5
2301,11631,12
2302,11631,4
2303,11634,5
2304,11634,12
2305,11634,17
2306,11634,4
2307,11635,5
2308,11635,4
2309,11637,13
2310,11637,5
2311,11637,12
2312,11637,4
2313,11638,12
2314,11638,4
2315,11641,12
2316,11641,17
2317,11641,4
2318,11642,13
2319,11642,5
2320,11642,12
2321,11642,17
2322,11642,4
2323,11643,13
2324,11643,5
2325,11643,12
2326,11643,17
2327,11643,4
2328,11645,4
2329,11647,12
2330,11647,17
2331,11647,4
2332,11648,5
2333,11649,13
2334,11649,5
2335,11649,12
2336,11649,17
2337,11649,4
2338,11650,12
2339,11650,17
2340,11650,4
2341,11651,5
2342,11651,12
2343,11651,4
2344,11652,12
2345,11652,17
2346,11652,4
2347,11653,5
2348,11653,12
2349,11653,4
2350,11654,4
2351,11655,13
2352,11655,5
2353,11655,12
2354,11655,17
2355,11655,4
2356,11656,12
2357,11656,17
2358,11656,4
2359,11657,5
2360,11658,5
2361,11658,12
2362,11658,4
2363,11659,5
2364,11659,12
2365,11659,4
2366,11660,5
2367,11661,5
2368,11662,4
2369,11663,5
2370,11666,5
2371,11666,12
2372,11666,4
2373,11667,5
2374,11668,5
2375,11669,5
2376,11669,4
2377,11672,13
2378,11672,5
2379,11672,12
2380,11672,4
2381,11673,5
2382,11673,12
2383,11673,4
2384,11675,5
2385,11676,13
2386,11676,5
2387,11676,12
2388,11676,4
2389,11677,13
2390,11677,5
2391,11677,12
2392,11677,4
2393,11679,5
2394,11679,12
2395,11679,4
2396,11680,12
2397,11680,17
2398,11681,4
2399,11683,5
2400,11683,4
2401,11684,5
2402,11684,12
2403,11684,4
2404,11685,5
2405,11685,12
2406,11685,4
2407,11686,12
2408,11686,17
2409,11686,4
2410,11687,4
2411,11688,12
2412,11688,17
2413,11688,4
2414,11689,5
2415,11689,4
2416,11691,5
2417,11691,12
2418,11691,4
2419,11692,5
2420,11693,5
2421,11693,12
2422,11693,4
2423,11694,12
2424,11694,17
2425,11694,4
2426,11695,12
2427,11695,17
2428,11695,4
2429,11697,5
2430,11697,12
2431,11697,4
2432,11699,5
2433,11699,4
2434,11700,5
2435,11700,4
2436,11701,12
2437,11701,4
2438,11702,5
2439,11702,12
2440,11702,4
2441,11703,12
2442,11703,17
2443,11703,4
2444,11704,12
2445,11704,17
2446,11704,4
2447,11705,12
2448,11705,17
2449,11705,4
2450,11706,4
2451,11708,5
2452,11709,17
2453,11709,4
2454,11710,5
2455,11711,13
2456,11711,5
2457,11711,12
2458,11711,17
2459,11711,4
2460,11712,5
2461,11712,4
2462,11713,5
2463,11713,12
2464,11713,4
2465,11714,5
2466,11714,12
2467,11714,4
2468,11715,5
2469,11715,12
2470,11715,4
2471,11716,5
2472,11716,12
2473,11716,4
2474,11718,5
2475,11718,12
2476,11718,4
2477,11719,5
2478,11720,12
2479,11720,17
2480,11720,4
2481,11722,12
2482,11725,13
2483,11725,5
2484,11725,12
2485,11725,4
2486,11726,5
2487,11726,12
2488,11726,4
2489,11728,5
2490,11728,12
2491,11728,4
2492,11729,17
2493,11730,5
2494,11730,12
2495,11730,4
2496,11732,5
2497,11734,13
2498,11734,5
2499,11734,12
2500,11734,17
2501,11734,4
2502,11735,5
2503,11735,12
2504,11735,4
2505,11736,5
2506,11738,5
2507,11738,12
2508,11738,4
2509,11740,13
2510,11740,5
2511,11740,12
2512,11740,17
2513,11740,4
2514,11744,5
2515,11744,4
2516,11745,5
2517,11745,12
2518,11745,4
2519,11746,5
2520,11748,13
2521,11748,5
2522,11748,12
2523,11748,4
2524,11750,5
2525,11750,4
2526,11753,5
2527,11753,12
2528,11753,4
2529,11755,5
2530,11755,4
2531,11756,5
2532,11756,12
2533,11756,4
2534,11757,12
2535,11757,17
2536,11758,5
2537,11758,12
2538,11758,4
2539,11759,12
2540,11760,12
2541,11760,17
2542,11761,5
2543,11761,12
2544,11761,4
2545,11763,12
2546,11763,17
2547,11763,4
2548,11764,12
2549,11764,17
2550,11764,4
2551,11765,5
2552,11765,4
2553,11767,5
2554,11767,12
2555,11768,13
2556,11768,12
2557,11768,4
2558,11769,12
2559,11769,17
2560,11769,4
2561,11770,5
2562,11771,5
2563,11772,5
2564,11772,12
2565,11772,4
2566,11773,5
2567,11774,5
2568,11774,12
2569,11774,17
2570,11774,4
2571,11775,5
2572,11775,12
2573,11775,17
2574,11775,4
2575,11778,5
2576,11778,12
2577,11778,4
2578,11780,5
2579,11780,12
2580,11780,4
2581,11784,5
2582,11784,4
2583,11785,5
2584,11785,4
2585,11786,5
2586,11786,12
2587,11786,4
2588,11787,13
2589,11787,5
2590,11787,12
2591,11787,17
2592,11787,4
2593,11789,5
2594,11789,12
2595,11789,4
2596,11792,17
2597,11794,4
2598,11797,5
2599,11797,17
2600,11797,4
2601,11799,5
2602,11799,12
2603,11799,4
2604,11800,5
2605,11803,5
2606,11804,5
2607,11804,4
2608,11805,5
2609,11805,12
2610,11805,4
2611,11808,5
2612,11808,4
2613,11809,5
2614,11810,5
2615,11810,4
2616,11813,5
2617,11813,4
2618,11816,5
2619,11816,4
2620,11817,12
2621,11817,17
2622,11817,4
2623,11818,13
2624,11818,5
2625,11818,12
2626,11818,17
2627,11818,4
2628,11824,12
2629,11826,5
2630,11826,12
2631,11826,4
2632,11828,5
2633,11828,4
2634,11829,5
2635,11830,5
2636,11830,12
2637,11831,5
2638,11831,12
2639,11831,4
2640,11832,4
2641,11833,5
2642,11833,4
2643,11834,5
2644,11835,12
2645,11836,5
2646,11836,12
2647,11836,4
2648,11837,12
2649,11837,4
2650,11838,13
2651,11838,12
2652,11838,4
2653,11839,12
2654,11839,17
2655,11839,4
2656,11840,13
2657,11840,5
2658,11840,12
2659,11840,17
2660,11840,4
2661,11841,5
2662,11841,12
2663,11841,4
2664,11843,5
2665,11843,12
2666,11843,17
2667,11843,4
2668,11844,5
2669,11845,5
2670,11845,12
2671,11845,4
2672,11846,5
2673,11848,5
2674,11848,12
2675,11848,4
2676,11851,5
2677,11851,12
2678,11851,4
2679,11852,5
2680,11852,4
2681,11853,13
2682,11853,5
2683,11853,12
2684,11853,17
2685,11853,4
2686,11854,12
2687,11858,5
2688,11859,13
2689,11859,5
2690,11859,12
2691,11859,4
2692,11861,13
2693,11861,5
2694,11861,12
2695,11861,17
2696,11861,4
2697,11862,5
2698,11862,17
2699,11863,5
2700,11867,5
2701,11867,12
2702,11868,5
2703,11869,5
2704,11871,5
2705,11873,5
2706,11873,12
2707,11873,4
2708,11876,5
2709,11879,13
2710,11879,5
2711,11879,12
2712,11879,17
2713,11879,4
2714,11880,4
2715,11881,13
2716,11881,5
2717,11881,12
2718,11881,17
2719,11881,4
2720,11883,13
2721,11883,5
2722,11883,12
2723,11883,17
2724,11883,4
2725,11884,5
2726,11884,12
2727,11884,4
2728,11885,12
2729,11885,17
2730,11886,5
2731,11886,12
2732,11886,4
2733,11887,5
2734,11887,12
2735,11887,4
2736,11888,5
2737,11888,12
2738,11888,4
2739,11889,4
2740,11890,5
2741,11891,5
2742,11891,12
2743,11891,17
2744,11892,5
2745,11893,5
2746,11893,12
2747,11893,4
2748,11895,5
2749,11896,5
2750,11896,12
2751,11896,17
2752,11896,4
2753,11897,5
2754,11897,4
2755,11898,5
2756,11900,5
2757,11900,4
2758,11901,12
2759,11901,4
2760,11903,5
2761,11903,12
2762,11903,4
2763,11904,12
2764,11904,17
2765,11904,4
2766,11905,5
2767,11906,12
2768,11906,17
2769,11906,4
2770,11907,13
2771,11907,5
2772,11907,12
2773,11907,17
2774,11907,4
2775,11908,12
2776,11908,17
2777,11908,4
2778,11909,17
2779,11911,5
2780,11911,4
2781,11912,13
2782,11912,5
2783,11912,12
2784,11912,17
2785,11913,5
2786,11913,12
2787,11913,17
2788,11913,4
2789,11914,5
2790,11915,5
2791,11915,12
2792,11915,4
2793,11917,5
2794,11917,12
2795,11917,4
2796,11918,5
2797,11918,12
2798,11918,4
2799,11919,5
2800,11921,5
2801,11921,4
2802,11922,5
2803,11922,4
2804,11923,5
2805,11923,12
2806,11923,4
2807,11924,5
2808,11924,12
2809,11924,4
2810,11927,5
2811,11928,5
2812,11928,12
2813,11929,12
2814,11929,4
2815,11930,5
2816,11930,12
2817,11930,4
2818,11932,5
2819,11933,5
2820,11933,12
2821,11933,4
2822,11934,5
2823,11934,12
2824,11934,4
2825,11935,5
2826,11935,12
2827,11935,17
2828,11935,4
2829,11936,13
2830,11936,5
2831,11936,12
2832,11936,17
2833,11936,4
2834,11937,5
2835,11937,12
2836,11937,17
2837,11937,4
2838,11938,5
2839,11939,5
2840,11939,12
2841,11939,4
2842,11940,5
2843,11940,12
2844,11940,4
2845,11941,5
2846,11941,12
2847,11941,4
2848,11942,5
2849,11942,12
2850,11942,17
2851,11942,4
2852,11944,5
2853,11944,12
2854,11944,4
2855,11945,5
2856,11945,12
2857,11945,4
2858,11946,5
2859,11947,5
2860,11947,12
2861,11947,4
2862,11948,5
2863,11950,5
2864,11950,12
2865,11950,4
2866,11951,5
2867,11951,12
2868,11951,4
2869,11952,5
2870,11952,12
2871,11952,4
2872,11953,5
2873,11953,12
2874,11953,4
2875,11954,4
2876,11955,12
2877,11955,17
2878,11955,4
2879,11956,5
2880,11956,12
2881,11956,4
2882,11957,5
2883,11957,12
2884,11957,4
2885,11958,5
2886,11958,12
2887,11958,4
2888,11959,5
2889,11960,5
2890,11960,12
2891,11960,4
2892,11961,12
2893,11961,4
2894,11962,12
2895,11963,5
2896,11963,12
2897,11963,4
2898,11964,12
2899,11966,5
2900,11966,12
2901,11966,4
2902,11967,5
2903,11967,12
2904,11968,5
2905,11968,4
2906,11969,5
2907,11969,12
2908,11969,4
2909,11970,13
2910,11970,5
2911,11970,12
2912,11970,17
2913,11970,4
2914,11971,5
2915,11972,13
2916,11972,5
2917,11972,12
2918,11972,17
2919,11972,4
2920,11973,13
2921,11973,5
2922,11973,12
2923,11973,17
2924,11973,4
2925,11974,5
2926,11974,4
2927,11976,13
2928,11976,12
2929,11976,17
2930,11976,4
2931,11977,13
2932,11977,12
2933,11977,17
2934,11977,4
2935,11978,5
2936,11978,12
2937,11978,4
2938,11979,5
2939,11979,12
2940,11979,4
2941,11980,5
2942,11980,12
2943,11980,4
2944,11981,13
2945,11981,12
2946,11981,4
2947,11982,5
2948,11982,12
2949,11982,4
2950,11983,5
2951,11983,12
2952,11983,4
2953,11984,5
2954,11984,12
2955,11984,4
2956,11985,5
2957,11985,12
2958,11985,4
2959,11986,12
2960,11986,4
2961,11987,12
2962,11988,5
2963,11988,12
2964,11988,17
2965,11988,4
2966,11990,5
2967,11990,12
2968,11990,17
2969,11990,4
2970,11991,5
2971,11991,12
2972,11991,4
2973,11993,5
2974,11993,4
2975,11994,5
2976,11994,4
2977,11995,5
2978,11995,12
2979,11995,4
2980,11996,5
2981,11996,12
2982,11996,17
2983,11996,4
2984,11997,12
2985,11998,5
2986,11998,12
2987,11998,4
2988,11999,5
2989,11999,12
2990,11999,4
2991,12002,13
2992,12002,5
2993,12002,17
2994,12002,4
2995,12003,5
2996,12004,13
2997,12004,5
2998,12004,12
2999,12004,17
3000,12004,4
3001,12005,5
3002,12005,17
3003,12005,4
3004,12006,5
3005,12007,5
3006,12007,12
3007,12007,4
3008,12008,5
3009,12008,4
3010,12009,5
3011,12009,12
3012,12009,4
3013,12010,5
3014,12011,5
3015,12011,12
3016,12011,4
3017,12012,5
3018,12012,12
3019,12012,4
3020,12013,5
3021,12013,4
3022,12015,5
3023,12015,12
3024,12015,4
3025,12017,5
3026,12017,4
3027,12018,5
3028,12018,12
3029,12018,17
3030,12018,4
3031,12019,12
3032,12021,5
3033,12022,5
3034,12022,12
3035,12022,4
3036,12023,5
3037,12023,12
3038,12023,4
3039,12024,5
3040,12024,4
3041,12025,5
3042,12025,12
3043,12025,4
3044,12026,5
3045,12026,4
3046,12027,5
3047,12027,12
3048,12028,5
3049,12028,4
3050,12029,5
3051,12029,12
3052,12029,4
3053,12030,13
3054,12030,5
3055,12030,12
3056,12030,17
3057,12030,4
3058,12031,5
3059,12031,12
3060,12031,4
3061,12032,5
3062,12032,12
3063,12032,4
3064,12033,5
3065,12033,12
3066,12033,17
3067,12033,4
3068,12034,12
3069,12034,4
3070,12035,12
3071,12035,4
3072,12036,5
3073,12036,12
3074,12036,4
3075,12037,5
3076,12037,12
3077,12037,4
3078,12038,5
3079,12038,12
3080,12038,4
3081,12039,5
3082,12039,12
3083,12039,4
3084,12040,5
3085,12040,12
3086,12041,13
3087,12041,5
3088,12041,12
3089,12041,4
3090,12042,5
3091,12042,4
3092,12044,5
3093,12044,12
3094,12045,5
3095,12045,12
3096,12045,4
3097,12046,5
3098,12046,12
3099,12046,4
3100,12048,12
3101,12049,5
3102,12049,12
3103,12050,5
3104,12050,12
3105,12050,4
3106,12051,5
3107,12051,12
3108,12051,4
3109,12053,5
3110,12053,12
3111,12053,4
3112,12054,5
3113,12054,12
3114,12054,4
3115,12055,5
3116,12055,4
3117,12057,5
3118,12057,12
3119,12057,4
3120,12060,5
3121,12060,4
3122,12061,5
3123,12061,12
3124,12061,4
3125,12066,5
3126,12067,5
3127,12067,4
3128,12069,5
3129,12069,4
3130,12070,5
3131,12070,4
3132,12071,5
3133,12071,12
3134,12072,5
3135,12072,12
3136,12072,4
3137,12073,4
3138,12074,5
3139,12074,4
3140,12075,5
3141,12075,12
3142,12075,4
3143,12076,12
3144,12077,13
3145,12077,5
3146,12077,4
3147,12078,5
3148,12078,12
3149,12078,4
3150,12080,13
3151,12080,5
3152,12080,4
3153,12081,5
3154,12081,4
3155,12082,5
3156,12083,5
3157,12083,12
3158,12083,4
3159,12084,5
3160,12084,4
3161,12085,5
3162,12085,4
3163,12086,12
3164,12086,4
3165,12087,5
3166,12087,12
3167,12087,17
3168,12087,4
3169,12088,5
3170,12088,4
3171,12089,5
3172,12089,12
3173,12089,4
3174,12090,12
3175,12091,5
3176,12091,4
3177,12092,5
3178,12092,12
3179,12092,4
3180,12093,5
3181,12093,12
3182,12093,4
3183,12094,13
3184,12094,5
3185,12094,12
3186,12094,17
3187,12094,4
3188,12095,5
3189,12095,12
3190,12095,4
3191,12096,5
3192,12096,4
3193,12097,5
3194,12097,4
3195,12098,5
3196,12098,4
3197,12099,5
3198,12099,12
3199,12099,4
3200,12100,5
3201,12100,12
3202,12100,4
3203,12101,5
3204,12101,12
3205,12101,4
3206,12102,5
3207,12102,12
3208,12102,4
3209,12103,5
3210,12103,12
3211,12103,4
3212,12104,5
3213,12104,12
